State of Origin,Industry of Origin (ANZSIC06),Commodity by SITC,Frequency,Country of Destination,Time,Value,Flags
"Western Australia","Total","TOTAL","Monthly","Spain","Oct-2013",355.491,
"Western Australia","Total","TOTAL","Monthly","Spain","Nov-2013",2128.007,
"Western Australia","Total","TOTAL","Monthly","Spain","Dec-2013",1440.841,
"Western Australia","Total","TOTAL","Monthly","Spain","Jan-2014",1420.688,
"Western Australia","Total","TOTAL","Monthly","Spain","Feb-2014",1380.157,
"Western Australia","Total","TOTAL","Monthly","Spain","Mar-2014",2095.247,
"Western Australia","Total","TOTAL","Monthly","Spain","Apr-2014",1993.221,
"Western Australia","Total","TOTAL","Monthly","Spain","May-2014",1019.055,
"Western Australia","Total","TOTAL","Monthly","St. Helena","May-2014",2.425,
"Western Australia","Total","TOTAL","Monthly","Taiwan","Aug-2013",310844.962,
"Western Australia","Total","TOTAL","Monthly","Taiwan","Sep-2013",172490.348,
"Western Australia","Total","TOTAL","Monthly","Taiwan","Oct-2013",128547.394,
"Western Australia","Total","TOTAL","Monthly","Taiwan","Nov-2013",118400.586,
"Western Australia","Total","TOTAL","Monthly","Taiwan","Dec-2013",169095.667,
"Western Australia","Total","TOTAL","Monthly","Taiwan","Jan-2014",133843.207,
"Western Australia","Total","TOTAL","Monthly","Taiwan","Feb-2014",201054.387,
"Western Australia","Total","TOTAL","Monthly","Taiwan","Mar-2014",166946.246,
"Western Australia","Total","TOTAL","Monthly","Taiwan","Apr-2014",195353.614,
"Western Australia","Total","TOTAL","Monthly","Taiwan","May-2014",197578.892,
"Western Australia","Total","TOTAL","Monthly","Turkey","Aug-2013",48437.659,
"Western Australia","Total","TOTAL","Monthly","Turkey","Sep-2013",863.946,
"Western Australia","Total","TOTAL","Monthly","Turkey","Oct-2013",42603.635,
"Western Australia","Total","TOTAL","Monthly","Turkey","Nov-2013",382.879,
"Western Australia","Total","TOTAL","Monthly","Turkey","Dec-2013",175040.367,
"Western Australia","Total","TOTAL","Monthly","Turkey","Jan-2014",44599.709,
"Western Australia","Total","TOTAL","Monthly","Turkey","Feb-2014",1564.853,
"Western Australia","Total","TOTAL","Monthly","Turkey","Mar-2014",715.451,
"Western Australia","Total","TOTAL","Monthly","Turkey","Apr-2014",419.462,
"Western Australia","Total","TOTAL","Monthly","Turkey","May-2014",287.608,
"Western Australia","Total","TOTAL","Monthly","Ukraine","Aug-2013",13.515,
"Western Australia","Total","TOTAL","Monthly","Ukraine","Sep-2013",130.13,
"Western Australia","Total","TOTAL","Monthly","Ukraine","Oct-2013",381.066,
"Western Australia","Total","TOTAL","Monthly","Ukraine","Nov-2013",118.327,
"Western Australia","Total","TOTAL","Monthly","Ukraine","Dec-2013",46.582,
"Western Australia","Total","TOTAL","Monthly","Ukraine","Feb-2014",659.318,
"Western Australia","Total","TOTAL","Monthly","Ukraine","Mar-2014",146.951,
"Western Australia","Total","TOTAL","Monthly","Ukraine","May-2014",14423.828,
"Western Australia","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","Aug-2013",258.617,
"Western Australia","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","Sep-2013",99.532,
"Western Australia","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","Oct-2013",3923.537,
"Western Australia","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","Nov-2013",761.7,
"Western Australia","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","Dec-2013",931.528,
"Western Australia","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","Jan-2014",74.511,
"Western Australia","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","Feb-2014",824.008,
"Western Australia","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","Mar-2014",470.314,
"Western Australia","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","Apr-2014",162.365,
"Western Australia","Total","TOTAL","Monthly","Dem Rep of Congo, Zaire","May-2014",760.076,
"Western Australia","Total","TOTAL","Monthly","Zimbabwe","Aug-2013",8.362,
